Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Processed_Summary,Processed_Text,POS_Tags_Summary,POS_Tags_Text,Sentiment_Summary,Sentiment_Text
232,B003SO503C,A3OXRFCJI67IMN,Bold Consumer,0,0,5,1333843200,Really Nice Taste!,"I'm trying several of the Wu Yi teas. I like this one particularly because of the subtle citrus taste. It also has a natural sweetness.<br /><br />The ingredients include Organic Wu-Li Cliff Oolong Tea (700 mg), Organic Black Tea (600 mg), Organic Green Tea Extract (100 mg), Proprietary blend (600 mg), plus some Ginseng (panax), Orange Peel, Lemon Grass, and Guarana. Other Ingredients: Natual Orange and Citrus flavors.<br /><br />My goal is to drink more tea and less coffee. I am enjoying trying a different kind of tea every day. I'll be coming back to this one.",really nice taste,im trying several wu yi teas like one particularly subtle citrus taste also natural sweetnessbr br ingredients include organic wuli cliff oolong tea mg organic black tea mg organic green tea extract mg proprietary blend mg plus ginseng panax orange peel lemon grass guarana ingredients natual orange citrus flavorsbr br goal drink tea less coffee enjoying trying different kind tea every day ill coming back one,"[('really', 'RB'), ('nice', 'JJ'), ('taste', 'NN')]","[('im', 'NN'), ('trying', 'VBG'), ('several', 'JJ'), ('wu', 'NNS'), ('yi', 'VBP'), ('teas', 'NNS'), ('like', 'IN'), ('one', 'CD'), ('particularly', 'RB'), ('subtle', 'JJ'), ('citrus', 'NN'), ('taste', 'NN'), ('also', 'RB'), ('natural', 'JJ'), ('sweetnessbr', 'NN'), ('br', 'NN'), ('ingredients', 'NNS'), ('include', 'VBP'), ('organic', 'JJ'), ('wuli', 'NNS'), ('cliff', 'VBP'), ('oolong', 'JJ'), ('tea', 'NN'), ('mg', 'NN'), ('organic', 'JJ'), ('black', 'JJ'), ('tea', 'NN'), ('mg', 'NN'), ('organic', 'JJ'), ('green', 'JJ'), ('tea', 'NN'), ('extract', 'NN'), ('mg', 'NN'), ('proprietary', 'JJ'), ('blend', 'NN'), ('mg', 'NN'), ('plus', 'CC'), ('ginseng', 'NN'), ('panax', 'NN'), ('orange', 'NN'), ('peel', 'NN'), ('lemon', 'JJ'), ('grass', 'NN'), ('guarana', 'NN'), ('ingredients', 'NNS'), ('natual', 'JJ'), ('orange', 'NN'), ('citrus', 'NN'), ('flavorsbr', 'NN'), ('br', 'NN'), ('goal', 'NN'), ('drink', 'VBP'), ('tea', 'NN'), ('less', 'JJR'), ('coffee', 'NN'), ('enjoying', 'VBG'), ('trying', 'VBG'), ('different', 'JJ'), ('kind', 'NN'), ('tea', 'NN'), ('every', 'DT'), ('day', 'NN'), ('ill', 'VB'), ('coming', 'VBG'), ('back', 'RB'), ('one', 'CD')]",0.5244,0.8144
233,B003ZFXJDW,A2HL6876LDPJIM,flageolet,0,0,5,1343692800,just give me some watermelon and citron sea salt,"i cannot live without this citron falksalt, it is wonderful on watermelon, fish, almost any food requiring salt and in my world it all does.  just try it on red juicy watermelon, wonderful experience.",give watermelon citron sea salt,live without citron falksalt wonderful watermelon fish almost food requiring salt world try red juicy watermelon wonderful experience,"[('give', 'VB'), ('watermelon', 'NN'), ('citron', 'NN'), ('sea', 'NN'), ('salt', 'NN')]","[('live', 'NN'), ('without', 'IN'), ('citron', 'NN'), ('falksalt', 'NN'), ('wonderful', 'JJ'), ('watermelon', 'NN'), ('fish', 'NN'), ('almost', 'RB'), ('food', 'NN'), ('requiring', 'VBG'), ('salt', 'NN'), ('world', 'NN'), ('try', 'NN'), ('red', 'JJ'), ('juicy', 'NN'), ('watermelon', 'NN'), ('wonderful', 'JJ'), ('experience', 'NN')]",0.0,0.8126
234,B003ZFXJDW,A2KPPGFMPD20M6,Linda Albert,0,0,1,1343692800,Furniture Polish Taste,"Terrible! Artificial lemon taste, like Pledge Lemon Furniture Polish. Don't do this to yourself. Just use plain flake salt and some fresh grated lemon zest.",furniture polish taste,terrible artificial lemon taste like pledge lemon furniture polish dont use plain flake salt fresh grated lemon zest,"[('furniture', 'NN'), ('polish', 'JJ'), ('taste', 'NN')]","[('terrible', 'JJ'), ('artificial', 'JJ'), ('lemon', 'JJ'), ('taste', 'NN'), ('like', 'IN'), ('pledge', 'NN'), ('lemon', 'JJ'), ('furniture', 'NN'), ('polish', 'JJ'), ('dont', 'NN'), ('use', 'NN'), ('plain', 'NN'), ('flake', 'VBP'), ('salt', 'NN'), ('fresh', 'JJ'), ('grated', 'VBD'), ('lemon', 'JJ'), ('zest', 'NN')]",0.0,0.2481
235,B003ZFXJDW,AJ94Y22SUFCGU,Gwenhwyfar,0,1,5,1303257600,Big tub o' salt,"These things are huge! I love the way the crystals crunch, and the flavor is not too overpowering or too subtle. This lemony flavor is my favorite--it's good on almost everything. You'll have plenty of flavored salt for a long time if you buy this.",big tub salt,things huge love way crystals crunch flavor overpowering subtle lemony flavor favoriteits good almost everything youll plenty flavored salt long time buy,"[('big', 'JJ'), ('tub', 'NN'), ('salt', 'NN')]","[('things', 'NNS'), ('huge', 'JJ'), ('love', 'VBP'), ('way', 'NN'), ('crystals', 'NNS'), ('crunch', 'VBP'), ('flavor', 'JJ'), ('overpowering', 'VBG'), ('subtle', 'JJ'), ('lemony', 'JJ'), ('flavor', 'NN'), ('favoriteits', 'NNS'), ('good', 'JJ'), ('almost', 'RB'), ('everything', 'NN'), ('youll', 'JJ'), ('plenty', 'NN'), ('flavored', 'VBD'), ('salt', 'RB'), ('long', 'JJ'), ('time', 'NN'), ('buy', 'VB')]",0.0,0.8655
236,B001HTL6CY,A1KLA02LZXAT46,Dandelion,0,0,2,1302307200,"Taste is neutral, quantity is DECEITFUL!","The taste of these white cheddar flat breads is like a regular cracker - which is not bad, except that I bought them because I wanted a cheese taste.<br /><br />What was a HUGE disappointment? How misleading the packaging of the box is. The photo on the box (I bought these in store) makes it look like it is full of long flatbreads (expanding the length and width of the box). Wrong! The plastic tray that holds the crackers is about 2"" smaller all around - leaving you with about 15 or so small flatbreads.<br /><br />What is also bad about this is that the company states they use biodegradable and eco-friendly packaging. FAIL! They used a HUGE box for a ridiculously small amount of crackers. Not ecofriendly at all.<br /><br />Would I buy these again? No - I feel ripped off. The other crackers (like Sesame Tarragon) give you a little<br />more bang for your buck and have more flavor.",taste neutral quantity deceitful,taste white cheddar flat breads like regular cracker bad except bought wanted cheese tastebr br huge disappointment misleading packaging box photo box bought store makes look like full long flatbreads expanding length width box wrong plastic tray holds crackers smaller around leaving small flatbreadsbr br also bad company states use biodegradable ecofriendly packaging fail used huge box ridiculously small amount crackers ecofriendly allbr br would buy feel ripped crackers like sesame tarragon give littlebr bang buck flavor,"[('taste', 'NN'), ('neutral', 'JJ'), ('quantity', 'NN'), ('deceitful', 'NN')]","[('taste', 'NN'), ('white', 'JJ'), ('cheddar', 'NN'), ('flat', 'JJ'), ('breads', 'NNS'), ('like', 'IN'), ('regular', 'JJ'), ('cracker', 'NN'), ('bad', 'JJ'), ('except', 'IN'), ('bought', 'RB'), ('wanted', 'VBN'), ('cheese', 'JJ'), ('tastebr', 'NNS'), ('br', 'VBP'), ('huge', 'JJ'), ('disappointment', 'NN'), ('misleading', 'VBG'), ('packaging', 'NN'), ('box', 'NN'), ('photo', 'NN'), ('box', 'NN'), ('bought', 'VBD'), ('store', 'NN'), ('makes', 'VBZ'), ('look', 'VBP'), ('like', 'IN'), ('full', 'JJ'), ('long', 'JJ'), ('flatbreads', 'NNS'), ('expanding', 'VBG'), ('length', 'NN'), ('width', 'NN'), ('box', 'NN'), ('wrong', 'JJ'), ('plastic', 'JJ'), ('tray', 'NN'), ('holds', 'VBZ'), ('crackers', 'NNS'), ('smaller', 'JJR'), ('around', 'IN'), ('leaving', 'VBG'), ('small', 'JJ'), ('flatbreadsbr', 'NN'), ('br', 'NN'), ('also', 'RB'), ('bad', 'JJ'), ('company', 'NN'), ('states', 'VBZ'), ('use', 'VBP'), ('biodegradable', 'JJ'), ('ecofriendly', 'RB'), ('packaging', 'VBG'), ('fail', 'NN'), ('used', 'VBN'), ('huge', 'JJ'), ('box', 'NN'), ('ridiculously', 'RB'), ('small', 'JJ'), ('amount', 'NN'), ('crackers', 'NNS'), ('ecofriendly', 'RB'), ('allbr', 'JJ'), ('br', 'NN'), ('would', 'MD'), ('buy', 'VB'), ('feel', 'VB'), ('ripped', 'JJ'), ('crackers', 'NNS'), ('like', 'IN'), ('sesame', 'NN'), ('tarragon', 'NN'), ('give', 'VBP'), ('littlebr', 'NN'), ('bang', 'NN'), ('buck', 'VBD'), ('flavor', 'NN')]",-0.6027,-0.4786
237,B000WFRMRW,A2GN6W82DZNUN8,jackman,0,0,5,1341878400,Eukanuba puppy small breed dog food,"This is the ultimate puppy food.  The kibbles are great for small breeds.  High in digestible nutrients as opposed to fillers some companies use.  Less waste results from the high quality ingredients.  I have been hunting, training, showing and handling various breeds of dogs for nearly 40 years, with multiple National Champions.  I have been highly satisfied with Eukanuba's quality and the results I have obtained feeding their foods.  My recent purchases are with WAG, through AMAZON.com.  Their prices are the best I have found and they are very good at shipping immediately on items in stock.",eukanuba puppy small breed dog food,ultimate puppy food kibbles great small breeds high digestible nutrients opposed fillers companies use less waste results high quality ingredients hunting training showing handling various breeds dogs nearly years multiple national champions highly satisfied eukanubas quality results obtained feeding foods recent purchases wag amazoncom prices best found good shipping immediately items stock,"[('eukanuba', 'NN'), ('puppy', 'JJ'), ('small', 'JJ'), ('breed', 'NN'), ('dog', 'NN'), ('food', 'NN')]","[('ultimate', 'JJ'), ('puppy', 'JJ'), ('food', 'NN'), ('kibbles', 'NNS'), ('great', 'JJ'), ('small', 'JJ'), ('breeds', 'NNS'), ('high', 'JJ'), ('digestible', 'JJ'), ('nutrients', 'NNS'), ('opposed', 'VBD'), ('fillers', 'NNS'), ('companies', 'NNS'), ('use', 'VBP'), ('less', 'JJR'), ('waste', 'NN'), ('results', 'NNS'), ('high', 'JJ'), ('quality', 'NN'), ('ingredients', 'NNS'), ('hunting', 'VBG'), ('training', 'VBG'), ('showing', 'VBG'), ('handling', 'VBG'), ('various', 'JJ'), ('breeds', 'NNS'), ('dogs', 'NNS'), ('nearly', 'RB'), ('years', 'NNS'), ('multiple', 'JJ'), ('national', 'JJ'), ('champions', 'NNS'), ('highly', 'RB'), ('satisfied', 'VBD'), ('eukanubas', 'JJ'), ('quality', 'NN'), ('results', 'NNS'), ('obtained', 'VBD'), ('feeding', 'VBG'), ('foods', 'NNS'), ('recent', 'JJ'), ('purchases', 'NNS'), ('wag', 'VBP'), ('amazoncom', 'JJ'), ('prices', 'NNS'), ('best', 'RB'), ('found', 'VBD'), ('good', 'JJ'), ('shipping', 'NN'), ('immediately', 'RB'), ('items', 'NNS'), ('stock', 'NN')]",0.0,0.9387
238,B000WFRMRW,A3Q7QBDSAZ670I,B. Barnett,0,0,4,1331251200,High Quality... But it gave my dog wicked gas..,"The recommendation when we bought our puppies (lhasa/bichon mix and lhasa/poodle mix) was that we continue them on the food that they have had since being weaned. This is a somewhat expensive food so I can't say that we were terribly pleased but we loaded up on the stuff and headed home.<br /><br />Let me just say this, I have had small dogs before. Never have I seen such gas issues. Both of them consistently had foul gas. Consistently. Usually when they're sitting on our laps but, you know. They're dogs.<br /><br />When we got through the first bag of this stuff, we purchased more on amazon. It was a great price for it since we got a 40 lb bag for the price of (I think) a 15 lb bag at Petco. But, they continued to have gas. I mean, they loved the food, don't get me wrong and they loved it more when we'd mix in some water and it would be like soft food. Somehow that made their gas worse but I think I'll have to give that responsible to the speed with which they chowed down- can't blame the food itself for gluttony.<br /><br />Eventually, we switched their food. No more farting. I think it was due to the high fat content which undoubtedly is necessary for very small puppies. They just need that in their diet. I think that we were advised to keep them on it for much longer than was useful (they said up until 1 year). Yeah right, you try dealing with gas for that long. Around 6 mos of age we switched to PuppyChow. Much better. Granted, they don't like it as much, but we humans like it a whole lot better.",high quality gave dog wicked gas,recommendation bought puppies lhasabichon mix lhasapoodle mix continue food since weaned somewhat expensive food cant say terribly pleased loaded stuff headed homebr br let say small dogs never seen gas issues consistently foul gas consistently usually theyre sitting laps know theyre dogsbr br got first bag stuff purchased amazon great price since got lb bag price think lb bag petco continued gas mean loved food dont get wrong loved wed mix water would like soft food somehow made gas worse think ill give responsible speed chowed cant blame food gluttonybr br eventually switched food farting think due high fat content undoubtedly necessary small puppies need diet think advised keep much longer useful said year yeah right try dealing gas long around mos age switched puppychow much better granted dont like much humans like whole lot better,"[('high', 'JJ'), ('quality', 'NN'), ('gave', 'VBD'), ('dog', 'NN'), ('wicked', 'VBD'), ('gas', 'NN')]","[('recommendation', 'NN'), ('bought', 'VBD'), ('puppies', 'NNS'), ('lhasabichon', 'VBP'), ('mix', 'JJ'), ('lhasapoodle', 'JJ'), ('mix', 'NN'), ('continue', 'VBP'), ('food', 'NN'), ('since', 'IN'), ('weaned', 'VBD'), ('somewhat', 'RB'), ('expensive', 'JJ'), ('food', 'NN'), ('cant', 'NN'), ('say', 'VBP'), ('terribly', 'RB'), ('pleased', 'JJ'), ('loaded', 'VBD'), ('stuff', 'NN'), ('headed', 'VBN'), ('homebr', 'NN'), ('br', 'NN'), ('let', 'VBD'), ('say', 'VB'), ('small', 'JJ'), ('dogs', 'NNS'), ('never', 'RB'), ('seen', 'VBN'), ('gas', 'NN'), ('issues', 'NNS'), ('consistently', 'RB'), ('foul', 'VBP'), ('gas', 'NN'), ('consistently', 'RB'), ('usually', 'RB'), ('theyre', 'JJ'), ('sitting', 'VBG'), ('laps', 'NNS'), ('know', 'VBP'), ('theyre', 'JJ'), ('dogsbr', 'NN'), ('br', 'NN'), ('got', 'VBD'), ('first', 'JJ'), ('bag', 'NN'), ('stuff', 'NN'), ('purchased', 'VBD'), ('amazon', 'RB'), ('great', 'JJ'), ('price', 'NN'), ('since', 'IN'), ('got', 'VBD'), ('lb', 'JJ'), ('bag', 'JJ'), ('price', 'NN'), ('think', 'VBP'), ('lb', 'IN'), ('bag', 'NN'), ('petco', 'NN'), ('continued', 'VBD'), ('gas', 'NN'), ('mean', 'NN'), ('loved', 'VBD'), ('food', 'NN'), ('dont', 'NN'), ('get', 'NN'), ('wrong', 'JJ'), ('loved', 'VBD'), ('wed', 'JJ'), ('mix', 'JJ'), ('water', 'NN'), ('would', 'MD'), ('like', 'VB'), ('soft', 'JJ'), ('food', 'NN'), ('somehow', 'NN'), ('made', 'VBD'), ('gas', 'NN'), ('worse', 'NN'), ('think', 'VBP'), ('ill', 'JJ'), ('give', 'VBP'), ('responsible', 'JJ'), ('speed', 'NN'), ('chowed', 'VBD'), ('cant', 'JJ'), ('blame', 'NN'), ('food', 'NN'), ('gluttonybr', 'NN'), ('br', 'NN'), ('eventually', 'RB'), ('switched', 'VBD'), ('food', 'NN'), ('farting', 'NN'), ('think', 'NN'), ('due', 'JJ'), ('high', 'JJ'), ('fat', 'NN'), ('content', 'NN'), ('undoubtedly', 'RB'), ('necessary', 'JJ'), ('small', 'JJ'), ('puppies', 'NNS'), ('need', 'VBP'), ('diet', 'JJ'), ('think', 'VBP'), ('advised', 'VBN'), ('keep', 'RB'), ('much', 'JJ'), ('longer', 'RBR'), ('useful', 'JJ'), ('said', 'VBD'), ('year', 'NN'), ('yeah', 'RB'), ('right', 'JJ'), ('try', 'NN'), ('dealing', 'VBG'), ('gas', 'NN'), ('long', 'RB'), ('around', 'RB'), ('mos', 'JJ'), ('age', 'NN'), ('switched', 'VBD'), ('puppychow', 'RB'), ('much', 'JJ'), ('better', 'RBR'), ('granted', 'VBN'), ('dont', 'NN'), ('like', 'IN'), ('much', 'JJ'), ('humans', 'NNS'), ('like', 'IN'), ('whole', 'JJ'), ('lot', 'NN'), ('better', 'RBR')]",-0.6808,0.9936
239,B001EO5ZME,AF72GTWZGAC61,Pinkhat,0,0,5,1330387200,Great tasting green tea and such a great deal.,"A very delicate green tea with a smooth light taste and an subtle floral tones and no bitter aftertaste.<br /><br />In the 20+ years we have been drinking Ahmad teas not even once have we been disappointed. The superb quality of Ahmad teas has remained consistent throughout the years.<br /><br />I am so happy to find Ahmad teas available here (thanks Amazon!) because only a few stores carry it in my area and they are quite a few miles away. The current deal for the pack of 6 is superb (much cheaper than I can find locally).<br /><br />This is a great tasting tea, which I am happy to recommend.",great tasting green tea great deal,delicate green tea smooth light taste subtle floral tones bitter aftertastebr br years drinking ahmad teas even disappointed superb quality ahmad teas remained consistent throughout yearsbr br happy find ahmad teas available thanks amazon stores carry area quite miles away current deal pack superb much cheaper find locallybr br great tasting tea happy recommend,"[('great', 'JJ'), ('tasting', 'VBG'), ('green', 'JJ'), ('tea', 'NN'), ('great', 'JJ'), ('deal', 'NN')]","[('delicate', 'NN'), ('green', 'JJ'), ('tea', 'NN'), ('smooth', 'JJ'), ('light', 'JJ'), ('taste', 'NN'), ('subtle', 'JJ'), ('floral', 'JJ'), ('tones', 'NNS'), ('bitter', 'JJ'), ('aftertastebr', 'JJ'), ('br', 'NN'), ('years', 'NNS'), ('drinking', 'VBG'), ('ahmad', 'JJ'), ('teas', 'NNS'), ('even', 'RB'), ('disappointed', 'VBD'), ('superb', 'JJ'), ('quality', 'NN'), ('ahmad', 'VBP'), ('teas', 'NNS'), ('remained', 'VBD'), ('consistent', 'JJ'), ('throughout', 'IN'), ('yearsbr', 'JJ'), ('br', 'NN'), ('happy', 'JJ'), ('find', 'VBP'), ('ahmad', 'JJ'), ('teas', 'NNS'), ('available', 'JJ'), ('thanks', 'NNS'), ('amazon', 'VBD'), ('stores', 'NNS'), ('carry', 'VBP'), ('area', 'NN'), ('quite', 'RB'), ('miles', 'NNS'), ('away', 'RB'), ('current', 'JJ'), ('deal', 'NN'), ('pack', 'NN'), ('superb', 'NN'), ('much', 'JJ'), ('cheaper', 'JJR'), ('find', 'NN'), ('locallybr', 'JJ'), ('br', 'NN'), ('great', 'JJ'), ('tasting', 'VBG'), ('tea', 'NN'), ('happy', 'JJ'), ('recommend', 'NN')]",0.8481,0.9677
240,B0093NIWVO,A1JT114SOITFFO,Dan & Eileen,0,0,5,1350691200,OMG best chocolate jelly belly,"Fresh,a great way to get a little chocolate in my life without a million calories. They taste just like chocolate pudding.",omg best chocolate jelly belly,fresha great way get little chocolate life without million calories taste like chocolate pudding,"[('omg', 'NN'), ('best', 'JJS'), ('chocolate', 'NN'), ('jelly', 'RB'), ('belly', 'RB')]","[('fresha', 'RB'), ('great', 'JJ'), ('way', 'NN'), ('get', 'VB'), ('little', 'JJ'), ('chocolate', 'JJ'), ('life', 'NN'), ('without', 'IN'), ('million', 'CD'), ('calories', 'NNS'), ('taste', 'VBP'), ('like', 'IN'), ('chocolate', 'NN'), ('pudding', 'NN')]",0.6369,0.765
241,B001EO5ZMY,AF72GTWZGAC61,Pinkhat,3,3,5,1330732800,Excellent loose tea.,"If you like the Ceylon tea variety, you will certainly enjoy and appreciate this tea.<br /><br />I am so happy to find Ahmad teas available here (thanks Amazon!) and very surprised at the negative review from 2009 because in the 20+ years we have been drinking Ahmad teas not even once have we been disappointed. The superb quality of Ahmad teas has remained consistent throughout the years.<br /><br />The current deal for the pack of 4 is very good (cheaper than I can find locally).<br /><br />Highly recommended.<br /><br />NOTE: This listing's description is confusing. Each packet of tea weighs 500 grams, which equals 1.1 pounds or 17.6 ounces.",excellent loose tea,like ceylon tea variety certainly enjoy appreciate teabr br happy find ahmad teas available thanks amazon surprised negative review years drinking ahmad teas even disappointed superb quality ahmad teas remained consistent throughout yearsbr br current deal pack good cheaper find locallybr br highly recommendedbr br note listings description confusing packet tea weighs grams equals pounds ounces,"[('excellent', 'JJ'), ('loose', 'JJ'), ('tea', 'NN')]","[('like', 'IN'), ('ceylon', 'NN'), ('tea', 'NN'), ('variety', 'NN'), ('certainly', 'RB'), ('enjoy', 'RB'), ('appreciate', 'JJ'), ('teabr', 'NN'), ('br', 'NN'), ('happy', 'JJ'), ('find', 'VBP'), ('ahmad', 'JJ'), ('teas', 'NNS'), ('available', 'JJ'), ('thanks', 'NNS'), ('amazon', 'VBP'), ('surprised', 'JJ'), ('negative', 'JJ'), ('review', 'NN'), ('years', 'NNS'), ('drinking', 'VBG'), ('ahmad', 'JJ'), ('teas', 'NNS'), ('even', 'RB'), ('disappointed', 'VBD'), ('superb', 'JJ'), ('quality', 'NN'), ('ahmad', 'VBP'), ('teas', 'NNS'), ('remained', 'VBD'), ('consistent', 'JJ'), ('throughout', 'IN'), ('yearsbr', 'JJ'), ('br', 'JJ'), ('current', 'JJ'), ('deal', 'NN'), ('pack', 'NN'), ('good', 'JJ'), ('cheaper', 'JJR'), ('find', 'NN'), ('locallybr', 'JJ'), ('br', 'NN'), ('highly', 'RB'), ('recommendedbr', 'JJ'), ('br', 'NN'), ('note', 'NN'), ('listings', 'NNS'), ('description', 'NN'), ('confusing', 'VBG'), ('packet', 'NN'), ('tea', 'NN'), ('weighs', 'VBZ'), ('grams', 'JJ'), ('equals', 'NNS'), ('pounds', 'NNS'), ('ounces', 'NNS')]",0.34,0.9553
